id,date_UNIX,date_MSK,likes,views,reposts,comments,describe
60,1644471411,2022-02-10 17:36:51,3,567,1,0,
59,1644054863,2022-02-05 21:54:23,5,739,5,0,"А может вообще пилотировать суда? Такие воздушные, бумажные.

Ты можешь не просто запустить свой бумажный самолётик, а побороться за приз на чемпионате Red Bull Paper Wings. 2 года назад он уже проходил в ДВФУ в корпусе В и совсем скоро вернется.

Соревнования пройдут в трёх дисциплинах:
— дальность полёта;
— длительность полёта;
— аэробатика (online в TikTok).

Пилоты, которые покажут самые высокие результаты, поедут в Москву на национальный финал, где будут бороться за шанс попасть на мировой финал в Зальцбург. Кстати, в прошлом чемпионате два студента ДВФУ стали победителями в разных категориях и посетили Москву для участия в отборочном этапе.

Подробности и правила ищи на сайте: https://paperwings.redbull.com/ru-ru/"
58,1643788802,2022-02-02 20:00:02,20,1409,28,1,"Кибер привет всем неравнодушным программистам 
 
8 – 19 февраля пройдёт Зимняя проектная школа от IMCTech. IMCTech - крутые ребята из Академии цифровой трансформации и Студенческого совета ИМКТ, которые положат начало в развитии проектной деятельности в вузе. 
 
Школа нацелена на подготовку студентов к работе над реальными проектами. Вам покажут, что это круто и интересно. Принять участие может любой человек вне зависимости от направления, курса и института. 
 
В рамках школы участники будут генерировать идеи для своих проектов и реализовывать их. Во время работы организаторы будут активно поддерживать участников. В конце проектной школы каждый студент или команда презентуют свой проект. Вполне возможно, что какой-то из них будет ждать большое будущее. 
 
На закрытии всем активным участникам будет предложено угощение от спонсора мероприятия - сети пиццерий [club83709547|«Додо Пицца»]. 
 
Подробное расписание и место проведения будет доступно всем зарегистрированным участникам. 
 
Лови форму, переходи и регистрируйся: https://forms.gle/kyDJNGvsDv4quCYA8"
55,1643410714,2022-01-29 10:58:34,21,1694,33,0,"Фирстиль как он есть 
 
Институт математики и компьютерных технологий появился не так давно, но мы уверены, что ему пора обзавестись стилем, который будет его отражать. Поэтому мы объявляем конкурс брендбуков.

Брендбук будет включать визуальную концепцию института, над позиционированием мы поработаем сами :)
 
Конкурс продлится до 28.02, в течение этого времени участники должны прислать свои работы на почту: khaliullin.ro@students.dvfu.ru. 
 
В качестве приза победитель получит весь мерч ИМКТ с новым дизайном. А при заказе новой брендированной продукции – один экземпляр каждой позиции, которая до этого не выпускалась. 
 
Подробнее про правила, сроки и наполнение читай в ТЗ ниже. Удачи!"
54,1643369793,2022-01-28 23:36:33,2,615,0,0,"Олимпиада для сильно мотивированных, коммуницирующих и информационных от Санкт-Петербургского государственного университета телекоммуникаций им. проф. М. А. Бонч-Бруевича

Ты можешь принять участие в олимпиаде в одном из 12 направлений:
— Безопасность компьютерных систем. Защищенные системы и сети связи.
— Интернет вещей и гетерогенные сети.
— Микроволновая техника: материалы, компоненты, устройства.
— Проектирование и технология радиоэлектронных средств.
— Интеллектуальные коммуникационные технологии.
— Информационные технологии в дизайне.
— Мультисервисные телекоммуникационные системы и технологии. Системы управления инфокоммуникациями.
— Радиосвязь и радиодоступ. Системы беспроводных коммуникаций.
— Интеллектуальные технологии в автоматизации и цифровых системах управления.
— Медиатехнологии и телерадиовещание.
— Оптоэлектронные технологии (фотоника) в инфокоммуникациях.
— Радиотехнические системы.

На олимпиаду приглашаются студенты 3 и 4 курсов бакалавриата телекоммуникационных и технических высших учебных заведений.

Победители и участники финального тура олимпиады получат подарки и дипломы от университета и компаний-партнеров.

Зарегистрировать и узнать больше ты можешь по ссылке: https://itc.sut.ru/"
52,1643277441,2022-01-27 21:57:21,2,550,1,0,"Вести для всех неспящих ночами студентов любящих разработку. Вас ждёт лекция в рамках проекта для студентов Nexign Bootcamp. 
 
27 января пройдёт лекция по методологии DevOps, где будут рассмотрены основные концепции и инструменты, которые позволяют ее реализовать на практике. 
 
На лекции ты узнаешь, что такое Tracing, CI/CD, для чего нужен K8S, какие инструменты используются для быстрого развертывания готовых программных продуктов. 
 
Регистрация на лекцию открыта здесь: https://billing.timepad.ru/event/1909575/ 
 
Тебе придёт ссылку на трансляцию лекции в Zoom.

Актуальные новости проекта Nexign Bootcamp, расписание ищи в группах: 
— Телеграм: https://t.me/bootcampnsk 
— VK: https://vk.com/bootcampnsk"
51,1643087942,2022-01-25 17:19:02,4,689,3,0,"Открыта регистрация на акселератор технологических молодежных проектов SberStudent. 
 
Акселератор SberStudent это: 
- образование: 50+ часов бесплатной образовательной программы от СБЕРа и Stanford Online; 
- сообщество: поддержка единомышленников в течение всей программы и доступ к стартап-сообществу СБЕРа; 
- финансирование: 5 000 000 рублей – призовой фонд от СБЕРа Гранты от Moscow Seed Fund; 
- встречи с инвесторами: возможность получить менторство и грантовую поддержку от венчурных фондов; 
- фокус на рост: 3 месяца бизнес наставничества от трекеров, менторов и консультантов; 
- реальные кейсы: консультации от более чем 60 компаний экосистемы СБЕРа. 
 
Больше информации на картинках ниже. 
Регистрируйся на бесплатный акселератор до 14 февраля по ссылке: https://sberstudent.sberclass.ru/"
50,1641022571,2022-01-01 19:36:11,5,786,2,0,"Новогодний вечер организовывали, организовывали и наконец провели

В преддверии нового года 25 декабря в рамках прошёл «Новогодний вечер» в рамках фестиваля «Новофест». Мы постарались погрузить гостей в атмосферу праздника и отвлечь от учебной суеты Профессиональных откладывателей дел, у которых скопилась масса долгов по учёбе, мы настойчиво приглашали проветрить голову и запастись энергетиками :)
 
В рамках вечера ребята обменялись подарками в Тайном Санте, поиграли в настолки, посмотрели фильмы..
 
Спонсорами мероприятия стали Slavda и RedBull. Благодаря им участники наслаждались вкусными напитками весь вечер. 
 
Ищите себя на фотографиях в альбоме: https://vk.com/album-206944280_282223661
 
С Новым годом, друзья! Увидимся на уютный вечерах и драйвовых движах 😎"
49,1640952001,2022-01-01 00:00:01,21,785,2,0,"Друзья, мы поздравляем вас с наступающим Новым годом. 
 
2021 для нас выдался интересным и полным открытий. Сформировался Институт математики и компьютерных технологий со своими ценностями и идеями. За это время мы успели: 
– провести адаптационные мероприятия и посвящение для первокурсников; 
– принять участие в подготовке студентов и проведении олимпиады «Я – профессионал»; 
– провести несколько онлайн-встреч дирекции и студентов ИМКТ для обсуждения насущных вопросов; 
– провести Школу Актива для вовлечения студентов в общественную жизнь; 
– принять участие в организации регионального этапа чемпионата мира по спортивному программированию ICPC; 
– провести Школу старост для самых ответственных; 
– организовать и провести Учредительную конференцию; 
– а ещё вместе с другим организациями организовать новогодний фестиваль «Новофест».
 
Нас ждёт ещё очень много интересного. Надеемся, для тебя 2022 год станет годом роста и развития. А мы постараемся в этом помочь. 
 
С Наступающим!"
47,1640217600,2021-12-23 12:00:00,14,898,16,0,"Привет! Помнишь про Новофест? Самое время ознакомиться с программой и распланировать своё 25 декабря, погнали!

❄️ ИМО и ИНТПМ подготовили для тебя благотворительную ярмарку, она начнется в 15:00 на 4 уровне А корпуса. Там ты сможешь приобрести всё, что поднимет твоё новогоднее настроение: фенечки, печеньки, открытки, подставки под телефон, напечатанные на 3D принтере, открытки и различные штуки для самоделок (хоббисты, подтягивайтесь!).

- Кроме того благотворительная ярмарка пройдет и на день раньше, 24 декабря, с 10:00 до 15:30 на 4 уровне L корпуса и 5 уровне B корпуса.
- А ещё на ярмарке пройдёт сбор средств, которые пойдут на операцию для прекрасной четырёхлетней Агнессы, у которой диагностировали ДЦП, и в фонд «УМКА».

❄️ ИМКТ организовали много всего крутого в холле на 4 уровне А корпуса и под лестницей (А412)!

- С 15:00 и до 21:00 ты сможешь поиграть в компьютерные игры необычным способом, погрузиться в матрицу и вместе создать шедевр цифрового искусства. Эта ярмарка проектов начнется в холле 4 уровня А корпуса, а затем в 19:00 переместится в А412.
- С 17:00 до 19:00 окунись в фильм «Чарли и шоколадная фабрика». Будет волшебно!
- Кто не любит конкурсы? Все любят конкурсы! Приходи круто провести время в компании классных ребят с 19:00 до 21:00.
- Участвуешь в Тайном Санте? Тогда передавай свои подарок организатору с 17:00 до 19:00. А уже в 19:00 произойдёт обмен подарками и все узнают своих Тайных Сант!
- Ты мечтал об этом с самого детства! Да-да, ёлки-иголки, это турнир по Твистеру! Разминай ноги, руки и вообще всё и залетай на турнир с 19:00 до 21:00.
- Дискотека, дискотека, это дискотека века, хе-хе. Забились ноги на турнире по Твистеру? Приходи на дискотеку, отдохни! Очень хорошая музыка будет играть в А412 с 19:30 до 21:00.

❄️ FEFU ECO TEAM захватили Аякс!

Да, 25 декабря в Аяксе будет не только самый вкусный кофе, но и куча всего крутого! Записывай:

- С 17:00 до 21:00 ты сможешь сделать крутые новогодние фотографии на двух фотозонах.
- Не хочешь фотографироваться? Тогда ты можешь посмотреть на готовые фотографии участников конкурса «FEFU ECO Хюгге» с 17:00 до 20:30.
- Понравились фотографии? Можешь узнать, какая из них победила в конкурсе с 17:00 до 17:30. Именно в это время будет подведение его итогов и награждение победителей.
- Есть желание сделать что-то своими руками? Тогда приходи на коллажинг с 17:00 до 18:30!
- С 19:45 до 21:00 в залах Аякса будет играть живая музыка на гитарном вечере. Бери чашечку горячего кофе и приходи на перфоманс!
- Ну а с 18:30 до 19:30 ты сможешь посмотреть еще один фильм. Ну не круто ли?

❄️ Кто не любит настолки, тот не играл в настолки! Fefuphoto подготовили для тебя игровую зону в А412. Бери с собой друзей и приходи развивать свои игровые стратегии с 17:00 до 21:00.

А ещё ребята из ИМКТ создали удобную навигацию. Там ты найдёшь все локации фестиваля. Переходи по ссылке: https://emnzbjarbwxz5zzyfziyfq-on.drv.tw/NovofestFEFU/

В связи с ограничительными мерами на площадках проведения Новофеста предприняты все меры для заботы о твоём здоровье! Мы просим взять с собой средства индивидуальной защиты и использовать их во время всего мероприятия. Спасибо!"
45,1639992600,2021-12-20 21:30:00,19,887,12,0,"Делимся крутым инсайтом! 
 
В эту субботу пройдёт Новофест, в рамках которого будут представлены проекты новогодней ярмарки от студентов института информатики и компьютерных технологий. 
 
Вы сможете поиграть в компьютерные игры необычным способом, погрузиться в матрицу и вместе создать шедевр цифрового искусства. Ребята также приложили руку к созданию удобной навигации, благодаря которой вы без проблем найдёте все локации фестиваля. Все проекты они реализовали своими силами. 
 
🗓 25.12 15:00 
📍 4 уровень, А корпус 
 
Сделано в ИМКТ."
44,1639987201,2021-12-20 20:00:01,6,649,5,0,"Новый год не за горами, а Новогодний вечер ещё ближе! 
 
Он пройдёт в эту субботу. 
Подробно рассказываем, что вас ждёт на мероприятии: 
 
— 17:00 – просмотр фильма «Чарли и шоколадная фабрика» 
— 19:00 – обмен подарками на Тайном Санте (нужно принести подарок с 17:00 до 19:00 и отдать организатору) 
— 19:30 – дискотека 
 
На протяжении всего мероприятия будет работать фотозона и игрозона с настолками от fefuphoto и турниром по «Twister». Также ты сможешь поиграть в компьютерные игры необычным способом, погрузиться в матрицу и создать шедевр цифрового искусства благодаря проектам от студентов ИМКТ. 
 
В качестве приятного бонуса участникам будут предложены напитки от партеров мероприятия - компаний Slavda и RedBull. 
 
Ждём тебя в эту субботу в А412 ✨"
41,1639814401,2021-12-18 20:00:01,3,612,2,0,"Не откладывай мечту о своем деле на завтра! 
Шагни в стартап прямо сейчас! 
 
Успей получить новогодний подарок от гуру бизнеса: 
ЖМИ на ссылку и регистрируйся на участие в региональной встрече в формате Road Show. 
 
Тебя ждет полное погружение в мир технологического предпринимательства и команда экспертов. 
• Узнай про возможности реализации своего стартапа. 
• Открой для себя концепцию бережливого производства Lean Startup. 
• Вместе с командой создай крутую идею. 
• Адаптируй свой проект под российский рынок 
 
Мероприятие пройдет 23 декабря в 13:00 в о. Русский, кампус ДВФУ, корпус А, 8 уровень, зал «Великая стена» Точки кипения 
 
Регистрация https://facultetus.ru/startuptour2021 
 
#знаюкакнадо #минобрнауки #технологическоепредпринимательство"
39,1639709229,2021-12-17 14:47:09,2,401,1,0,"Кстати об олимпиаде, ребята подготовили для участников клёвый мерч, который можно выиграть

Не упусти возможность забрать пак с мерчом, чтобы гордо ходить в фиолетовой толстовке и с фиолетовой подушкой на пары"
38,1639709088,2021-12-17 14:44:48,2,538,1,0,"Уважаемые студенты-участники олимпиады «Я - профи», хотим напомнить, что продолжаются отборочные этапы
 
Что важно знать: 
— из предложенных в расписании дат и времени вы можете выбрать ОДИН удобный для себя вариант;
— в назначенную дату и назначенное время нужно зайти в личный кабинет, перейти во вкладку «Направления» и приступить к выполнению заданий;
— резервных дней нет, у вас только одна попытка, поэтому поставьте напоминание и не забудьте пройти отборочный этап 
— время в расписании московское;
— не забывайте нажимать на кнопку «Отправить» (где это необходимо).
 
Отборочные этапы продлятся с 10.12 по 26.12, ниже представлены направления, которые будут открыты весь период времени: 
 
—Математика: на отправку решений 72 часа. Начать соревнование необходимо до 23:59 23.1. 
— Материаловедение и технологии материалов: На отправку решений - 1 ч. 
— Программная инженерия: На отправку решений - 1 ч 30 минут. 
 — Робототехника: На отправку решений - 3 ч, 
смена варианта через 5-6 дней. 
 
Еще не прошли отборочные, переходи на сайт и пробуй: https://yandex.ru/profi/"
37,1639566224,2021-12-15 23:03:44,3,754,10,0,"Мероприятие по правилам безопасного поведения для студентов ДВФУ 
 
В целях проведения профилактических мероприятий, направленных на развитие инфраструктуры и содержания профилактической деятельности, сохранения жизни и здоровья обучающихся в ДВФУ. 
 
Время проведения: 15:00-16:00, 16.12
Место: корпус С, красный зал"
36,1639562354,2021-12-15 21:59:14,6,411,2,0,"А мы напоминаем, что новый год уже не за горами. А у тебя есть возможность поучаствовать в праздничном вечере.

Без подарков такому вечеру обходиться не положено, поэтому лови пост про Тайного Санту и регистрируйся, чтобы получить сюрприз от другого участника."
34,1639026002,2021-12-09 17:00:02,38,1079,31,0,"Хой-хой-хой, всем Новофест 
 
25 декабря мы захватываем 4 уровень А корпуса и устраиваем в нем новогоднюю вечеринку! О чем вообще речь? 
 
А в том, что безумное количество организаций решило подарить тебе крутое новогоднее настроение. Пришла пора надеть новогоднюю шапочку и решительно отдохнуть от учебных будней. 
 
Но наши приготовления начнутся раньше, а именно 24 декабря. В этот день мы запускаем благотворительную ярмарку в нескольких учебных корпусах, в каких — расскажем позже. 
 
А уже 25 декабря мы проводим второй день ярмарки и связанный с ней квест, но уже на исходной позиции нашей вечеринки, а именно 4 уровне А корпуса. Тут ты посмотришь на выставку атмосферных фотографий, создашь крутые коллажи, поиграешь в настолки, сделаешь красивые фотки на фотозоне и посмотришь первый фильм на новогоднюю тематику. 
 
После этих активностей обязательно поучаствуй в крутом конкурсе (создадим интригу), обменяйся подарками на Тайном Санте, победи в турнире по «Twister» и посмотри второй фильм, если не побоишься. 
 
А в завершение дня зажги на дискотеке и насладись гитарным вечером. Одно другому не мешает, ведь ты всегда можешь послушать любимые песни на акустике, а после оторваться на вечеринке. Мультизадачность, так называют это умение. 
 
Увидимся 24 и 25 декабря, да пребудет с тобой Новофест."
33,1639020547,2021-12-09 15:29:07,4,618,4,0,"Мировой лидер на рынке межплатформенных решений Parallels (https://www.parallels.com/ru/about/) в ДВФУ 
 
— 14 и 15 декабря 
— 17:00, D738 
 
Тебя ждут встречи с ведущими специалистами Corel/Parallels, ты сможешь не только узнать новое, но и обсудить в профессиональной компании актуальные вопросы. 
 
Читай статью, чтобы ознакомиться с расписанием."
31,1638878100,2021-12-07 23:55:00,5,650,5,0,"Открывается прием заявок на конкурс проектов «Молодежь Приморья 2021»

Проекты, по итогам проведения, Конкурса отмеченные Экспертной комиссией:
– будут включены в план мероприятий Департамента по делам молодежи Приморского края и Центра содействия развитию молодежи Приморского края в 2022 году;
– получат финансовую и организационную поддержку. В рамках конкурса могут быть поддержаны проекты любого уровня, реализуемые на территории края до конца 2022 года.

Конкурс проводится в онлайн-формате в 2 этапа:
1. Первый этап — сбор заявок. 
Дата окончания приема заявок 21 декабря 2021 года 
Заявку на участие в Конкурсе по форме, а также сопроводительные документы (форма заявки и положение) направляются на адрес электронной почты: konkurs_csrm@mail.ru с пометкой «Конкурс проектов 2021». 
2. Второй этап — финал. 
Защита Проектов, прошедших в финал Конкурса, пройдет с 23 по 26 декабря 2021 года в г. Владивосток в онлайн-формате.

Узнать больше, ознакомиться с положением и скачать форму заявки ты можешь здесь: https://molodezh-prim.ru/2021/11/25/%d0%be%d1%82%d0%ba%d1%80%d1%8b%d0%b2%d0%b0%d0%b5%d1%82%d1%81%d1%8f-%d0%bf%d1%80%d0%b8%d0%b5%d0%bc-%d0%b7%d0%b0%d1%8f%d0%b2%d0%be%d0%ba-%d0%bd%d0%b0-%d0%ba%d0%be%d0%bd%d0%ba%d1%83%d1%80%d1%81-%d0%bf/

Не бойся развивать свой проект."
29,1638775065,2021-12-06 19:17:45,3,578,1,0,"Залетай в последний рейс.
 
Остался всего 1 день до закрытия регистрации V сезон Всероссийской студенческой олимпиады «Я – профи». 
 
Возможно, тебе будет интересны такие направления, как: 
— «Информационная и кибербезопасность» ;
— «программная инженерия»;
— «математика»;
и другие
 
Что ты можешь получить, участвуя в олимпиаде: 
— поездки на образовательные школы в другие вузы страны; 
— денежные призы до 300.000 рублей; 
— льготы при поступлении в магистратуру и аспирантуру в ведущие вузы страны; 
— приглашения на стажировки в крупные российские компании; 
— доступ к стажировкам и вакансиям в компаниях-партнерах олимпиады, консультациям HR-специалистов, онлайн-мероприятиям и экскурсиям в компании. 
 
Ты можешь выбрать направления по своему предпочтению, вне зависимости от того, где ты учишься. ДВФУ в этом году является вузом-соорганизатором 40 направлений и главными организаторами двух направлений: «Мировой океан» и «Востоковедение: китаеведение, корееведение, японоведение». 
 
Если ты до сих пор откладывал своё участие в Олимпиаде, то нельзя терять ни минуты! 
 
❗Регистрация заканчивается 7 декабря, успей подать заявку: https://yandex.ru/profi/"
28,1638752760,2021-12-06 13:06:00,6,745,17,0,"Напоминаем тебе об учредительной конференции ИМКТ

Учредительная конференция – мероприятие, на котором, как несложно догадаться, утверждаются положения и органы самоуправления. 

Конференция пройдёт 7 декабря в 19:00 в аудитории D752.

Узнать больше о повестке конференции ты можешь здесь: https://vk.com/imct_fefu?w=wall-206944280_27

Один из пунктов повестки – утверждение положения студенческого совета ИМКТ, у тебя есть возможность ознакомиться с ним заранее и задать вопросы в сообщениях сообщества, если они у тебя появились."
27,1637831717,2021-11-25 21:15:17,13,1157,18,0,"Учредительная конференция Института математики и компьютерных технологий
 
Учредительная конференция пройдёт 7 декабря. Повестки конференции: 
 
— утверждение положения Студенческого совета;
— выбор председателя совета;
— выбор делегата в ОСС на конференцию обучающихся;
— представление плана работы студенческого совета на предстоящий год.

Приглашаем на сбор старост всех групп Института математики и компьютерных технологий. Если староста не может присутствовать на сборе, его может заменить представитель. 

Для того, чтобы принять участие в Учредительной Конференции, вам нужно заполнить заявку. 

— заявка для участников: https://vk.com/away.php?to=https%3A%2F%2Fforms.gle%2FSPZiUE2Gu7HsNRmL7&cc_key=
— заявка для желающих баллотироваться на пост председателя: https://vk.com/away.php?to=https%3A%2F%2Fforms.gle%2F8i5n4H8eKFChAFrX9&cc_key=
 
Председателем Студенческого совет может стать студент или аспирант ИМКТ, руководивший мероприятием минимум школьного уровня.

#имкт_ньюс"
25,1637720847,2021-11-24 14:27:27,17,895,16,0,"Школа старост ИМКТ
 
Староста — важный человек в каждой группе, а мы хотим ему помочь. На Школе старост расскажем:

— какую роль выполняет староста (что он должен делать, а что — не должен);
— что такое учебный план, и как в нём ориентироваться;
— как быть с сессией и какие у неё особенности;
— как осуществляется повторная промежуточная аттестация;
— как разрешать конфликтные ситуации в учебной среде.

Интенсив пройдёт:
— 29 ноября с 18:30 до 21:00 
— 30 ноября с 17:00 до 20:00

Ждём тебя, староста."
24,1637717448,2021-11-24 13:30:48,8,774,5,0,"Уже большие, уже студенты

27 октября прошло Посвящение в студенты Института математики и компьютерных технологий. Участники дали Клятву первокурсника, получили студенческие билеты и напутственное слово от дирекции.
 
В битву вступили 4 стихии: 
– вода: математическое обеспечение и администрирование информационных систем, программная инженерия; 
– земля: прикладная математика и информатика, прикладная математика, математика и компьютерные науки; 
– воздух: информационная безопасность, компьютерная безопасность; 
– огонь: информационные системы и технологии, прикладная информатика. 

Победителями стали представители стихии воздуха, мы их поздравляем.

Ищи себя на фото в альбоме: https://vk.com/album-206944280_281665888
И не забудь посмотреть выступления команд в видеозаписях сообщества."
22,1637665507,2021-11-23 23:05:07,8,693,6,0,"Дальневосточный ICPC уже рядом! 
 
Совсем скоро в нашем вузе соберутся лучшие контестеры со всего Дальнего востока и поборются за главный приз — выход в полуфинал!

Напомним, что ICPC — это самое престижное командное состязание, объединяющее в себе тысячи программистов со всего мира. 
 
В этом году мы вместе с командами [club28511920|ДВФУ], [club201447000|CODE work] и [club194063261|ASAP ДВФУ] сделали всё возможное, чтобы этот чемпионат стал одним из лучших за всё время проведения в стенах нашего вуза.
 
И с этим нам помогли наши друзья из Яндекса, Сбера, Wargaming.net, DNS, FarPost, Rhonda Software, Game Forest и Nexign, благодаря которым у нас появилась возможность не только воплотить 1/4 финала в жизнь, но и увеличить её масштабы. 
 
Также, во время чемпионата будет строгое соблюдение масочного режима и всех антиковидных мер, ведь мы заботимся о здоровье каждого участника. 
 
Итак 
— 28 ноября 
— А корпус, 4 уровень 
 
Не пропусти такое масштабное событие, приходи посмотреть на то, как создаётся история, и болей за наших контестеров! Мы ждём тебя."
21,1637317539,2021-11-19 22:25:39,2,746,17,0,"Сбер начинает набор третьей волны стажеров в DS-хаб команды Risk modelling&research во Владивостоке. Подробно о деятельности DS-хаба ты можешь узнать из видео: https://youtu.be/U8EyNPP2UOA 
 
В работе применяют весь стек ML/DL для анализа: табличных данных, последовательностей и текста транзакций (NLP), графов связей клиентов, аудиоряда и изображений. Используют свои инструменты AutoML и RL. Обучают модели на современном GPU-кластере. 
 
Что будет? 
 
3-6-месячная оплачиваемая стажировка с гибким графиком (20-40 часов) в офисе на острове Русский. Стажеры поработают над несколькими блоками актуальных тем: «Архитектура данных», «Машинное обучение», «Глубокое обучение», «Обучение с подкреплением» и другими. И все это на актуальных задачах Блока риски Сбербанка. 
 
Что получишь на выходе? 
 
Опыт работы над практическими задачами и исследованиями. На основе этой практики можно будет написать курсовые/дипломные/кандидатские работы. Кроме того, стажеров будут ждать специальные курсы лекций и семинаров по направлениям data science, так что к концу стажировки уровень будет достаточным, чтобы попасть в штат DS-команд, в том числе, Сбера. 
 
Кого ждем? 
 
Студентов математических, IT, физических, инженерных и экономических направлений с глубоким знанием математической статистики и навыками программирования (анализ данных в Python, обработка данных SQL либо Spark). 
 
Больше информации о DS-хабе команды Risk modelling&research получишь 29.11.2021 в 18-00 по Владивостоку на online Дне открытых дверей DS-хаба. Чтобы участвовать – зарегистрируйся на странице https://sbergraduate.ru/dod-dshab-vl/"
20,1637030002,2021-11-16 14:33:22,10,989,20,0,"Набор Школы Актива 2021 объявляется открытым.

Студенческий совет Института Математики и Компьютерных Технологий набирает в команду юных, весёлых и задорных. Если ты хочешь участвовать в общественной деятельности, пробовать себя в новых направлениях и просто круто провести время, то программа СС Junior создана специально для тебя.
 
Что делаем на Школе Актива? 
– Слушаем интересные лекции 
 – Проводим тренинги и мероприятия 
– Знакомимся со студсоветчиками и их деятельностью 
– Учимся быть активными и делиться энергией с другими 
 
Чтобы узнать всю информацию о дате, месте и правилах, а также зарегистрироваться для участия, переходите в группу Школы Актива по ссылке: https://vk.com/schoolimct"
17,1636681685,2021-11-12 13:48:05,7,1245,27,1,"Всё о формате обучения, QR-кодах, переходе групп на дистант

Мы подготовили для тебя сводку по сбору, который прошёл 12.11, старост с дирекцией ИМКТ в формате вопрос-ответ.

На сборе были подняты вопросы:
– в каком формате будут проходить обучение и сессия;
– обязательна ли вакцинация для студентов, будут ли введены ограничения на проживание в общежитиях или посещение учебных корпусов;
– может ли группа продолжать обучение в дистанционном формате и что делать с возражениями студентов и преподавателей;
– как поступить, если в студент группы заболел коронавирусом.

Надеемся, ты нашёл ответ на свой вопрос."
